ARTURO, 0, 0, 0, 1, 1, 1
BILAL, 0, 1, 0, 0, 0, 1
BRETT, 0, 0, 1, 0, 0, 1
DARIEN, 0, 1, 0, 0, 0, 1
DARNELL, 0, 0, 1, 0, 0, 1
DION, 0, 1, 0, 0, 0, 1
ELYA, 1, 0, 0, 0, 1, 1
FELIPE, 0, 0, 0, 1, 1, 1
GAVRIEL, 0, 1, 0, 0, 0, 1
GILBERT, 0, 0, 1, 0, 0, 1
HOWARD, 0, 0, 1, 0, 0, 1
IMMANUEL, 0, 1, 0, 0, 0, 1
JAHEIM, 0, 1, 0, 0, 0, 1
JAHLIL, 0, 1, 0, 0, 0, 1
JAIRO, 0, 0, 0, 1, 1, 1
JEFFERY, 0, 0, 0, 1, 1, 1
JON, 0, 1, 0, 0, 0, 1
JUNIOR, 0, 1, 0, 0, 0, 1
KARIM, 0, 1, 0, 0, 0, 1
KRISH, 0, 0, 1, 0, 0, 1
KRISTOPHER, 0, 1, 0, 0, 0, 1
LACHLAN, 0, 1, 0, 0, 0, 1
MAURICIO, 1, 0, 0, 0, 1, 1
MIKE, 0, 0, 0, 1, 1, 1
NATHANAEL, 0, 1, 0, 0, 0, 1
OLIVIER, 0, 1, 0, 0, 0, 1
ORION, 0, 1, 0, 0, 0, 1
QUINCY, 0, 0, 0, 1, 1, 1
REGINALD, 0, 0, 1, 0, 0, 1
REY, 1, 0, 0, 0, 1, 1
RONNIE, 1, 0, 0, 0, 1, 1
RORY, 0, 0, 0, 1, 1, 1
SCOTT, 0, 0, 1, 0, 0, 1
SEBASTIEN, 0, 1, 0, 0, 0, 1
TAHA, 0, 0, 0, 1, 1, 1
TRISTIAN, 0, 1, 0, 0, 0, 1
WINSTON, 0, 1, 0, 0, 0, 1
ZAID, 0, 1, 0, 0, 0, 1
ZANE, 0, 0, 0, 1, 1, 1
ABDOUL, 0, 1, 0, 0, 0, 1
ABDOULAYE, 1, 0, 0, 0, 1, 1
ALIJAH, 0, 1, 0, 0, 0, 1
ANTON, 0, 1, 0, 0, 0, 1
BENNETT, 0, 0, 1, 0, 0, 1
BRADEN, 0, 1, 0, 0, 0, 1
CHAD, 0, 1, 0, 0, 0, 1
COLLIN, 0, 1, 0, 0, 0, 1
DAMANI, 0, 0, 0, 1, 1, 1
DASHIELL, 0, 0, 1, 0, 0, 1
DEMETRIUS, 0, 1, 0, 0, 0, 1
DOUGLAS, 0, 1, 0, 0, 0, 1
ELLIOTT, 0, 0, 1, 0, 0, 1
ENZO, 0, 0, 0, 1, 1, 1
FRANCESCO, 0, 0, 0, 1, 1, 1
FRANKIE, 1, 0, 0, 0, 1, 1
IRVING, 0, 0, 1, 0, 0, 1
ISHAAN, 0, 1, 0, 0, 0, 1
ISMAIL, 0, 1, 0, 0, 0, 1
JABARI, 0, 0, 0, 1, 1, 1
JAEL, 0, 1, 0, 0, 0, 1
JAN, 0, 1, 0, 0, 0, 1
JAYDAN, 0, 1, 0, 0, 0, 1
JOAN, 0, 1, 0, 0, 0, 1
JOHANN, 0, 0, 1, 0, 0, 1
JORDY, 0, 0, 0, 1, 1, 1
JOVAN, 0, 1, 0, 0, 0, 1
LINCOLN, 0, 0, 1, 0, 0, 1
MALAKAI, 1, 0, 0, 0, 1, 1
MARCEL, 0, 1, 0, 0, 0, 1
MARQUIS, 0, 1, 0, 0, 0, 1
MATHIAS, 0, 1, 0, 0, 0, 1
MAXIMO, 0, 0, 0, 1, 1, 1
MISAEL, 0, 1, 0, 0, 0, 1
MITCHELL, 0, 0, 1, 0, 0, 1
MUSA, 0, 0, 0, 1, 1, 1
NACHMAN, 0, 1, 0, 0, 0, 1
NEIL, 0, 1, 0, 0, 0, 1
OTTO, 0, 0, 0, 1, 1, 1
PATRYK, 0, 1, 0, 0, 0, 1
PEYTON, 0, 1, 0, 0, 0, 1
PIERCE, 0, 0, 0, 1, 1, 1
RAY, 1, 0, 0, 0, 1, 1
SAMEER, 0, 1, 0, 0, 0, 1
TOBY, 0, 0, 0, 1, 1, 1
VALENTINO, 0, 0, 0, 1, 1, 1
VINCENZO, 0, 0, 0, 1, 1, 1
VLADIMIR, 0, 1, 0, 0, 0, 1
WAYNE, 0, 0, 0, 1, 1, 1
XZAVIER, 0, 1, 0, 0, 0, 1
ZAKARIA, 1, 0, 0, 0, 1, 1
ABOUBACAR, 0, 1, 0, 0, 0, 1
ADIL, 0, 1, 0, 0, 0, 1
AJANI, 0, 0, 0, 1, 1, 1
ALDO, 0, 0, 0, 1, 1, 1
AMARE, 0, 0, 0, 1, 1, 1
ARIAN, 0, 1, 0, 0, 0, 1
ARJUN, 0, 1, 0, 0, 0, 1
ARMAN, 0, 1, 0, 0, 0, 1
AVI, 0, 0, 0, 1, 1, 1
AYAN, 0, 1, 0, 0, 0, 1
BECKETT, 0, 0, 1, 0, 0, 1
BENZION, 0, 1, 0, 0, 0, 1
BOBBY, 0, 0, 0, 1, 1, 1
BRENDON, 0, 1, 0, 0, 0, 1
CASSIUS, 0, 1, 0, 0, 0, 1
CHACE, 0, 0, 0, 1, 1, 1
CHESKY, 0, 0, 0, 1, 1, 1
D'ANDRE, 0, 0, 0, 1, 1, 1
DESTIN, 0, 1, 0, 0, 0, 1
DEVEN, 0, 1, 0, 0, 0, 1
ELY, 0, 0, 0, 1, 1, 1
ERNEST, 0, 0, 1, 0, 0, 1
ERNESTO, 0, 0, 0, 1, 1, 1
GIAN, 0, 1, 0, 0, 0, 1
ISAIAS, 0, 1, 0, 0, 0, 1
JAYCOB, 0, 1, 0, 0, 0, 1
JAYDON, 0, 1, 0, 0, 0, 1
JEFF, 0, 0, 1, 0, 0, 1
JHONNY, 0, 0, 0, 1, 1, 1
KIRAN, 0, 1, 0, 0, 0, 1
KOFI, 0, 0, 0, 1, 1, 1
LAMONT, 0, 0, 1, 0, 0, 1
LEANDRO, 0, 0, 0, 1, 1, 1
LIPA, 0, 0, 0, 1, 1, 1
LUCIAN, 0, 1, 0, 0, 0, 1
LUIGI, 0, 0, 0, 1, 1, 1
MARKUS, 0, 1, 0, 0, 0, 1
MASSIMO, 0, 0, 0, 1, 1, 1
MATTHIAS, 0, 1, 0, 0, 0, 1
RENE, 0, 0, 0, 1, 1, 1
ROWAN, 0, 1, 0, 0, 0, 1
SAMMY, 0, 0, 0, 1, 1, 1
SAWYER, 0, 1, 0, 0, 0, 1
SHIMSHON, 0, 1, 0, 0, 0, 1
TERRY, 0, 0, 0, 1, 1, 1
ULISES, 0, 1, 0, 0, 0, 1
YASIN, 0, 1, 0, 0, 0, 1
ZAMIR, 0, 1, 0, 0, 0, 1
ZAVIER, 0, 1, 0, 0, 0, 1
ZAYDEN, 0, 1, 0, 0, 0, 1
AHRON, 0, 1, 0, 0, 0, 1
ALEXANDRE, 0, 0, 0, 1, 1, 1
ALVARO, 0, 0, 0, 1, 1, 1
ANDREAS, 0, 1, 0, 0, 0, 1
ARLO, 0, 0, 0, 1, 1, 1
ARMAAN, 0, 1, 0, 0, 0, 1
CAMILO, 0, 0, 0, 1, 1, 1
CAMREN, 0, 1, 0, 0, 0, 1
CEDRIC, 0, 1, 0, 0, 0, 1
CONRAD, 0, 1, 0, 0, 0, 1
CONSTANTINE, 0, 0, 0, 1, 1, 1
DAMON, 0, 1, 0, 0, 0, 1
DARIAN, 0, 1, 0, 0, 0, 1
DASHAWN, 0, 0, 1, 0, 0, 1
DAVIN, 0, 1, 0, 0, 0, 1
DOMINIK, 0, 1, 0, 0, 0, 1
DRAKE, 0, 0, 0, 1, 1, 1
EDEN, 0, 1, 0, 0, 0, 1
EMMETT, 0, 0, 1, 0, 0, 1
ENMANUEL, 0, 1, 0, 0, 0, 1
GEOVANNY, 0, 0, 0, 1, 1, 1
GERALD, 0, 0, 1, 0, 0, 1
GIOVANNY, 0, 0, 0, 1, 1, 1
GORDON, 0, 1, 0, 0, 0, 1
GRADY, 0, 0, 0, 1, 1, 1
GRAYSON, 0, 1, 0, 0, 0, 1
IZAIAH, 0, 1, 0, 0, 0, 1
JALEEL, 0, 1, 0, 0, 0, 1
JAYDIN, 0, 1, 0, 0, 0, 1
JETER, 0, 1, 0, 0, 0, 1
JHON, 0, 1, 0, 0, 0, 1
JOSEF, 0, 1, 0, 0, 0, 1
JUELZ, 0, 0, 1, 0, 0, 1
KEON, 0, 1, 0, 0, 0, 1
LAMAR, 0, 1, 0, 0, 0, 1
LEE, 1, 0, 0, 0, 1, 1
LEONIDAS, 0, 1, 0, 0, 0, 1
LINUS, 0, 1, 0, 0, 0, 1
LUCIANO, 0, 0, 0, 1, 1, 1
LUCIEN, 0, 1, 0, 0, 0, 1
MILAN, 0, 1, 0, 0, 0, 1
MILTON, 0, 1, 0, 0, 0, 1
MORDCHE, 0, 0, 0, 1, 1, 1
MOUHAMED, 0, 1, 0, 0, 0, 1
NAIM, 0, 1, 0, 0, 0, 1
OSKAR, 0, 1, 0, 0, 0, 1
OUSMANE, 0, 0, 0, 1, 1, 1
RAHEEM, 0, 1, 0, 0, 0, 1
RONNY, 0, 0, 0, 1, 1, 1
SALEH, 0, 1, 0, 0, 0, 1
SHLOIME, 0, 0, 0, 1, 1, 1
SHLOMA, 0, 0, 0, 1, 1, 1
SHRAGA, 0, 0, 0, 1, 1, 1
THIERNO, 0, 0, 0, 1, 1, 1
TRISTON, 0, 1, 0, 0, 0, 1
TYRONE, 0, 0, 0, 1, 1, 1
WARREN, 0, 1, 0, 0, 0, 1
YAEL, 0, 1, 0, 0, 0, 1
YEHUDAH, 0, 1, 0, 0, 0, 1
YISHAI, 1, 0, 0, 0, 1, 1
SOPHIA, 1, 0, 0, 0, 1, 0
ISABELLA, 0, 0, 0, 1, 1, 0
EMILY, 0, 0, 0, 1, 1, 0
OLIVIA, 1, 0, 0, 0, 1, 0
SARAH, 0, 1, 0, 0, 0, 0
MADISON, 0, 1, 0, 0, 0, 0
ASHLEY, 1, 0, 0, 0, 1, 0
MIA, 1, 0, 0, 0, 1, 0
SAMANTHA, 0, 0, 0, 1, 1, 0
EMMA, 0, 0, 0, 1, 1, 0
RACHEL, 0, 1, 0, 0, 0, 0
CHLOE, 1, 0, 0, 0, 1, 0
KAYLA, 0, 0, 0, 1, 1, 0
BRIANNA, 0, 0, 0, 1, 1, 0
AVA, 0, 0, 0, 1, 1, 0
LEAH, 0, 1, 0, 0, 0, 0
ABIGAIL, 0, 1, 0, 0, 0, 0
ESTHER, 0, 1, 0, 0, 0, 0
VICTORIA, 1, 0, 0, 0, 1, 0
SOFIA, 1, 0, 0, 0, 1, 0
GABRIELLA, 0, 0, 0, 1, 1, 0
JULIA, 1, 0, 0, 0, 1, 0
ANGELINA, 0, 0, 0, 1, 1, 0
ALYSSA, 0, 0, 0, 1, 1, 0
ELIZABETH, 0, 0, 1, 0, 0, 0
NICOLE, 0, 0, 0, 1, 1, 0
SARA, 0, 0, 0, 1, 1, 0
CHAYA, 1, 0, 0, 0, 1, 0
MAYA, 1, 0, 0, 0, 1, 0
MIRIAM, 0, 1, 0, 0, 0, 0
MICHELLE, 0, 0, 0, 1, 1, 0
HAILEY, 1, 0, 0, 0, 1, 0
ANNA, 0, 0, 0, 1, 1, 0
GIANNA, 0, 0, 0, 1, 1, 0
ALEXANDRA, 0, 0, 0, 1, 1, 0
GRACE, 0, 0, 0, 1, 1, 0
MELANIE, 1, 0, 0, 0, 1, 0
ELLA, 0, 0, 0, 1, 1, 0
ARIANNA, 0, 0, 0, 1, 1, 0
ZOE, 1, 0, 0, 0, 1, 0
JESSICA, 0, 0, 0, 1, 1, 0
MARIA, 1, 0, 0, 0, 1, 0
HANNAH, 0, 1, 0, 0, 0, 0
NATALIE, 1, 0, 0, 0, 1, 0
KIMBERLY, 0, 0, 0, 1, 1, 0
JASMINE, 0, 0, 0, 1, 1, 0
KATHERINE, 0, 0, 0, 1, 1, 0
CHANA, 0, 0, 0, 1, 1, 0
SOPHIE, 1, 0, 0, 0, 1, 0
ALEXA, 0, 0, 0, 1, 1, 0
JENNIFER, 0, 1, 0, 0, 0, 0
ARIANA, 0, 0, 0, 1, 1, 0
DESTINY, 0, 0, 0, 1, 1, 0
MAKAYLA, 0, 0, 0, 1, 1, 0
STEPHANIE, 1, 0, 0, 0, 1, 0
AMANDA, 0, 0, 0, 1, 1, 0
GENESIS, 0, 1, 0, 0, 0, 0
JADA, 0, 0, 0, 1, 1, 0
LAUREN, 0, 1, 0, 0, 0, 0
EVELYN, 0, 1, 0, 0, 0, 0
LILY, 0, 0, 0, 1, 1, 0
ISABEL, 0, 1, 0, 0, 0, 0
NAOMI, 0, 0, 0, 1, 1, 0
CHARLOTTE, 0, 0, 0, 1, 1, 0
VANESSA, 0, 0, 0, 1, 1, 0
AMY, 0, 0, 0, 1, 1, 0
AMELIA, 1, 0, 0, 0, 1, 0
CAMILA, 0, 0, 0, 1, 1, 0
TIFFANY, 0, 0, 0, 1, 1, 0
NEVAEH, 0, 1, 0, 0, 0, 0
MADELINE, 0, 0, 0, 1, 1, 0
REBECCA, 0, 0, 0, 1, 1, 0
JADE, 0, 0, 0, 1, 1, 0
ALLISON, 0, 1, 0, 0, 0, 0
EVA, 0, 0, 0, 1, 1, 0
GABRIELA, 0, 0, 0, 1, 1, 0
ADRIANA, 0, 0, 0, 1, 1, 0
GABRIELLE, 0, 0, 0, 1, 1, 0
CHELSEA, 1, 0, 0, 0, 1, 0
LAILA, 0, 0, 0, 1, 1, 0
VALENTINA, 0, 0, 0, 1, 1, 0
RIVKA, 0, 0, 0, 1, 1, 0
SAVANNAH, 0, 1, 0, 0, 0, 0
ALEXIS, 0, 1, 0, 0, 0, 0
SABRINA, 0, 0, 0, 1, 1, 0
ANGELA, 0, 0, 0, 1, 1, 0
JAYLA, 0, 0, 0, 1, 1, 0
DIANA, 0, 0, 0, 1, 1, 0
KAITLYN, 0, 1, 0, 0, 0, 0
LAYLA, 0, 0, 0, 1, 1, 0
AALIYAH, 0, 1, 0, 0, 0, 0
ANDREA, 1, 0, 0, 0, 1, 0
DANIELA, 0, 0, 0, 1, 1, 0
FIONA, 0, 0, 0, 1, 1, 0
CATHERINE, 0, 0, 0, 1, 1, 0
CHRISTINA, 0, 0, 0, 1, 1, 0
KIARA, 0, 0, 0, 1, 1, 0
MYA, 1, 0, 0, 0, 1, 0
SYDNEY, 1, 0, 0, 0, 1, 0
TAYLOR, 0, 1, 0, 0, 0, 0
JOCELYN, 0, 1, 0, 0, 0, 0
KAREN, 0, 1, 0, 0, 0, 0
ISABELLE, 0, 0, 0, 1, 1, 0
SERENITY, 0, 0, 0, 1, 1, 0
KAYLEE, 1, 0, 0, 0, 1, 0
LILA, 0, 0, 0, 1, 1, 0
VIVIAN, 0, 1, 0, 0, 0, 0
KELLY, 0, 0, 0, 1, 1, 0
AUDREY, 1, 0, 0, 0, 1, 0
ELIANA, 0, 0, 0, 1, 1, 0
MARIAH, 0, 1, 0, 0, 0, 0
AMBER, 0, 1, 0, 0, 0, 0
DANIELLE, 0, 0, 0, 1, 1, 0
CAROLINE, 0, 0, 0, 1, 1, 0
FATIMA, 0, 0, 0, 1, 1, 0
NATALIA, 1, 0, 0, 0, 1, 0
STELLA, 0, 0, 0, 1, 1, 0
LUCY, 0, 0, 0, 1, 1, 0
SIENNA, 0, 0, 0, 1, 1, 0
ALICE, 0, 0, 0, 1, 1, 0
BRIANA, 0, 0, 0, 1, 1, 0
KATELYN, 0, 1, 0, 0, 0, 0
RILEY, 1, 0, 0, 0, 1, 0
IMANI, 0, 0, 0, 1, 1, 0
MEGAN, 0, 1, 0, 0, 0, 0
VALERIE, 1, 0, 0, 0, 1, 0
MELISSA, 0, 0, 0, 1, 1, 0
ALICIA, 1, 0, 0, 0, 1, 0
FAITH, 0, 0, 1, 0, 0, 0
LESLIE, 1, 0, 0, 0, 1, 0
VALERIA, 1, 0, 0, 0, 1, 0
JACQUELINE, 0, 0, 0, 1, 1, 0
DANIELLA, 0, 0, 0, 1, 1, 0
RIHANNA, 0, 0, 0, 1, 1, 0
AMAYA, 1, 0, 0, 0, 1, 0
BROOKE, 0, 0, 0, 1, 1, 0
JAYLENE, 0, 0, 0, 1, 1, 0
ANIYAH, 0, 1, 0, 0, 0, 0
CLAIRE, 0, 0, 0, 1, 1, 0
KATIE, 1, 0, 0, 0, 1, 0
LEILA, 0, 0, 0, 1, 1, 0
ALINA, 0, 0, 0, 1, 1, 0
EMELY, 0, 0, 0, 1, 1, 0
KIMORA, 0, 0, 0, 1, 1, 0
MARIAM, 0, 1, 0, 0, 0, 0
MALKA, 0, 0, 0, 1, 1, 0
AVERY, 0, 0, 0, 1, 1, 0
KEIRA, 0, 0, 0, 1, 1, 0
MARY, 0, 0, 0, 1, 1, 0
FAIGY, 0, 0, 0, 1, 1, 0
GISELLE, 0, 0, 0, 1, 1, 0
ALANA, 0, 0, 0, 1, 1, 0
JENNA, 0, 0, 0, 1, 1, 0
JOYCE, 0, 0, 0, 1, 1, 0
MORGAN, 0, 1, 0, 0, 0, 0
NINA, 0, 0, 0, 1, 1, 0
NYLA, 0, 0, 0, 1, 1, 0
ARIEL, 0, 1, 0, 0, 0, 0
HEAVEN, 0, 1, 0, 0, 0, 0
JULIANA, 0, 0, 0, 1, 1, 0
RUBY, 0, 0, 0, 1, 1, 0
KYLIE, 1, 0, 0, 0, 1, 0
ADRIANNA, 0, 0, 0, 1, 1, 0
CINDY, 0, 0, 0, 1, 1, 0
LONDON, 0, 1, 0, 0, 0, 0
MADELEINE, 0, 0, 0, 1, 1, 0
MIKAYLA, 0, 0, 0, 1, 1, 0
TALIA, 1, 0, 0, 0, 1, 0
JAYLEEN, 0, 1, 0, 0, 0, 0
MALKY, 0, 0, 0, 1, 1, 0
PAIGE, 0, 0, 0, 1, 1, 0
SASHA, 0, 0, 0, 1, 1, 0
CRYSTAL, 0, 1, 0, 0, 0, 0
SADIE, 1, 0, 0, 0, 1, 0
SCARLETT, 0, 0, 1, 0, 0, 0
FRANCESCA, 0, 0, 0, 1, 1, 0
JOANNA, 0, 0, 0, 1, 1, 0
ANGEL, 0, 1, 0, 0, 0, 0
JAYDA, 0, 0, 0, 1, 1, 0
LIA, 1, 0, 0, 0, 1, 0
ANA, 0, 0, 0, 1, 1, 0
HALEY, 1, 0, 0, 0, 1, 0
JULIANNA, 0, 0, 0, 1, 1, 0
LAURA, 0, 0, 0, 1, 1, 0
RAIZY, 0, 0, 0, 1, 1, 0
ALIYAH, 0, 1, 0, 0, 0, 0
BIANCA, 0, 0, 0, 1, 1, 0
ERICA, 0, 0, 0, 1, 1, 0
JENNY, 0, 0, 0, 1, 1, 0
MADELYN, 0, 1, 0, 0, 0, 0
MILEY, 1, 0, 0, 0, 1, 0
ANGELICA, 0, 0, 0, 1, 1, 0
CIARA, 0, 0, 0, 1, 1, 0
DEVORAH, 0, 1, 0, 0, 0, 0
HELEN, 0, 1, 0, 0, 0, 0
NIA, 1, 0, 0, 0, 1, 0
SHAINDY, 0, 0, 0, 1, 1, 0
ALISON, 0, 1, 0, 0, 0, 0
BELLA, 0, 0, 0, 1, 1, 0
ELIZA, 0, 0, 0, 1, 1, 0
GITTY, 0, 0, 0, 1, 1, 0
JASLENE, 0, 0, 0, 1, 1, 0
JASMIN, 0, 1, 0, 0, 0, 0
JAZMIN, 0, 1, 0, 0, 0, 0
LUCIA, 1, 0, 0, 0, 1, 0
ANAYA, 1, 0, 0, 0, 1, 0
DAISY, 0, 0, 0, 1, 1, 0
JOSEPHINE, 0, 0, 0, 1, 1, 0
LEILANI, 0, 0, 0, 1, 1, 0
VERONICA, 0, 0, 0, 1, 1, 0
VIOLET, 0, 1, 0, 0, 0, 0
FATOUMATA, 0, 0, 0, 1, 1, 0
ARIELLA, 0, 0, 0, 1, 1, 0
EDEN, 0, 1, 0, 0, 0, 0
KATE, 0, 0, 0, 1, 1, 0
DELILAH, 0, 1, 0, 0, 0, 0
LILLIAN, 0, 1, 0, 0, 0, 0
MOLLY, 0, 0, 0, 1, 1, 0
NADIA, 1, 0, 0, 0, 1, 0
RIVKY, 0, 0, 0, 1, 1, 0
SERENA, 0, 0, 0, 1, 1, 0
LOLA, 0, 0, 0, 1, 1, 0
SUMMER, 0, 1, 0, 0, 0, 0
ANASTASIA, 1, 0, 0, 0, 1, 0
JAMIE, 1, 0, 0, 0, 1, 0
PHOEBE, 0, 0, 0, 1, 1, 0
ARIELLE, 0, 0, 0, 1, 1, 0
CHAVA, 0, 0, 0, 1, 1, 0
ELENA, 0, 0, 0, 1, 1, 0
IVY, 0, 0, 0, 1, 1, 0
MARGARET, 0, 1, 0, 0, 0, 0
SHIRA, 0, 0, 0, 1, 1, 0
ANIYA, 1, 0, 0, 0, 1, 0
DENISE, 0, 0, 0, 1, 1, 0
KARINA, 0, 0, 0, 1, 1, 0
NOA, 1, 0, 0, 0, 1, 0
ROSE, 0, 0, 0, 1, 1, 0
SHARON, 0, 1, 0, 0, 0, 0
TATIANA, 0, 0, 0, 1, 1, 0
BAILA, 0, 0, 0, 1, 1, 0
DANNA, 0, 0, 0, 1, 1, 0
KARLA, 0, 0, 0, 1, 1, 0
LIANA, 0, 0, 0, 1, 1, 0
PEYTON, 0, 1, 0, 0, 0, 0
SKYLA, 0, 0, 0, 1, 1, 0
TAMIA, 1, 0, 0, 0, 1, 0
WENDY, 0, 0, 0, 1, 1, 0
ANNIE, 1, 0, 0, 0, 1, 0
ATHENA, 0, 0, 0, 1, 1, 0
BREANNA, 0, 0, 0, 1, 1, 0
ELAINE, 0, 0, 0, 1, 1, 0
JOLIE, 1, 0, 0, 0, 1, 0
PEARL, 0, 0, 1, 0, 0, 0
AMINA, 0, 0, 0, 1, 1, 0
ANGIE, 1, 0, 0, 0, 1, 0
ANNABELLE, 0, 0, 0, 1, 1, 0
CAITLIN, 0, 1, 0, 0, 0, 0
ERIN, 0, 1, 0, 0, 0, 0
HINDY, 0, 0, 0, 1, 1, 0
JULIETTE, 0, 0, 0, 1, 1, 0
KHLOE, 1, 0, 0, 0, 1, 0
LILIANA, 0, 0, 0, 1, 1, 0
PENELOPE, 0, 0, 0, 1, 1, 0
YITTY, 0, 0, 0, 1, 1, 0
AISHA, 0, 0, 0, 1, 1, 0
AUTUMN, 0, 0, 1, 0, 0, 0
BRENDA, 0, 0, 0, 1, 1, 0
DINA, 0, 0, 0, 1, 1, 0
ERIKA, 0, 0, 0, 1, 1, 0
KIRA, 0, 0, 0, 1, 1, 0
MACKENZIE, 1, 0, 0, 0, 1, 0
MARLEY, 1, 0, 0, 0, 1, 0
NORA, 0, 0, 0, 1, 1, 0
ZOEY, 1, 0, 0, 0, 1, 0
AMIRA, 0, 0, 0, 1, 1, 0
CLARA, 0, 0, 0, 1, 1, 0
GLORIA, 1, 0, 0, 0, 1, 0
JANIYAH, 0, 1, 0, 0, 0, 0
LYLA, 0, 0, 0, 1, 1, 0
MELODY, 0, 0, 0, 1, 1, 0
NATASHA, 0, 0, 0, 1, 1, 0
SELENA, 0, 0, 0, 1, 1, 0
ZARA, 0, 0, 0, 1, 1, 0
ADDISON, 0, 1, 0, 0, 0, 0
JULISSA, 0, 0, 0, 1, 1, 0
SHIRLEY, 1, 0, 0, 0, 1, 0
SONIA, 1, 0, 0, 0, 1, 0
ALISHA, 0, 0, 0, 1, 1, 0
ANYA, 1, 0, 0, 0, 1, 0
CHRISTINE, 0, 0, 0, 1, 1, 0
DULCE, 0, 0, 0, 1, 1, 0
HANNA, 0, 0, 0, 1, 1, 0
JOY, 1, 0, 0, 0, 1, 0
LESLY, 0, 0, 0, 1, 1, 0
LUNA, 0, 0, 0, 1, 1, 0
NECHAMA, 0, 0, 0, 1, 1, 0
SHANIA, 1, 0, 0, 0, 1, 0
SIMONE, 0, 0, 0, 1, 1, 0
SURI, 0, 0, 0, 1, 1, 0
TRINITY, 0, 0, 0, 1, 1, 0
ZAINAB, 0, 1, 0, 0, 0, 0
ELEANOR, 0, 1, 0, 0, 0, 0
IRENE, 0, 0, 0, 1, 1, 0
JANE, 0, 0, 0, 1, 1, 0
LEANNA, 0, 0, 0, 1, 1, 0
NATHALIE, 1, 0, 0, 0, 1, 0
SELINA, 0, 0, 0, 1, 1, 0
SKYE, 1, 0, 0, 0, 1, 0
AMANI, 0, 0, 0, 1, 1, 0
CLAUDIA, 1, 0, 0, 0, 1, 0
EILEEN, 0, 1, 0, 0, 0, 0
EMILIA, 1, 0, 0, 0, 1, 0
ESMERALDA, 0, 0, 0, 1, 1, 0
GUADALUPE, 0, 0, 0, 1, 1, 0
JULIET, 0, 1, 0, 0, 0, 0
KELSEY, 1, 0, 0, 0, 1, 0
LINDSAY, 1, 0, 0, 0, 1, 0
MINDY, 0, 0, 0, 1, 1, 0
MIRANDA, 0, 0, 0, 1, 1, 0
SAMARA, 0, 0, 0, 1, 1, 0
SANAA, 1, 0, 0, 0, 1, 0
SIERRA, 0, 0, 0, 1, 1, 0
SKYLAR, 0, 1, 0, 0, 0, 0
VICKY, 0, 0, 0, 1, 1, 0
ANISA, 0, 0, 0, 1, 1, 0
BEATRICE, 0, 0, 0, 1, 1, 0
DANA, 0, 0, 0, 1, 1, 0
GOLDY, 0, 0, 0, 1, 1, 0
JANELLE, 0, 0, 0, 1, 1, 0
JANICE, 0, 0, 0, 1, 1, 0
JAYLIN, 0, 1, 0, 0, 0, 0
LENA, 0, 0, 0, 1, 1, 0
LINA, 0, 0, 0, 1, 1, 0
MARIAMA, 0, 0, 0, 1, 1, 0
ADA, 0, 0, 0, 1, 1, 0
BRITNEY, 1, 0, 0, 0, 1, 0
CHANEL, 0, 1, 0, 0, 0, 0
CYNTHIA, 1, 0, 0, 0, 1, 0
DEANNA, 0, 0, 0, 1, 1, 0
HAYDEN, 0, 1, 0, 0, 0, 0
JANIYA, 1, 0, 0, 0, 1, 0
JAZLYN, 0, 1, 0, 0, 0, 0
JORDAN, 0, 1, 0, 0, 0, 0
LINDA, 0, 0, 0, 1, 1, 0
MARIANA, 0, 0, 0, 1, 1, 0
MELINA, 0, 0, 0, 1, 1, 0
ROCHEL, 0, 1, 0, 0, 0, 0
SANIYAH, 0, 1, 0, 0, 0, 0
SARAI, 1, 0, 0, 0, 1, 0
SHILOH, 0, 1, 0, 0, 0, 0
ADINA, 0, 0, 0, 1, 1, 0
ALEJANDRA, 0, 0, 0, 1, 1, 0
ALLYSON, 0, 1, 0, 0, 0, 0
APRIL, 0, 1, 0, 0, 0, 0
CAROLINA, 0, 0, 0, 1, 1, 0
EVANGELINE, 0, 0, 0, 1, 1, 0
GENEVIEVE, 0, 0, 0, 1, 1, 0
IRIS, 0, 1, 0, 0, 0, 0
ISIS, 0, 1, 0, 0, 0, 0
IZABELLA, 0, 0, 0, 1, 1, 0
JAZMINE, 0, 0, 0, 1, 1, 0
KYRA, 0, 0, 0, 1, 1, 0
MAIA, 1, 0, 0, 0, 1, 0
MICHAELA, 0, 0, 0, 1, 1, 0
RAQUEL, 0, 1, 0, 0, 0, 0
SANDRA, 0, 0, 0, 1, 1, 0
SANIYA, 1, 0, 0, 0, 1, 0
SHAYLA, 0, 0, 0, 1, 1, 0
SURY, 0, 0, 0, 1, 1, 0
TENZIN, 0, 1, 0, 0, 0, 0
TINA, 0, 0, 0, 1, 1, 0
YASMIN, 0, 1, 0, 0, 0, 0
ALESSANDRA, 0, 0, 0, 1, 1, 0
CARLA, 0, 0, 0, 1, 1, 0
CARMEN, 0, 1, 0, 0, 0, 0
DAPHNE, 0, 0, 0, 1, 1, 0
EVE, 0, 0, 0, 1, 1, 0
GIA, 1, 0, 0, 0, 1, 0
HANA, 0, 0, 0, 1, 1, 0
JAZLENE, 0, 0, 0, 1, 1, 0
JILLIAN, 0, 1, 0, 0, 0, 0
JORDYN, 0, 1, 0, 0, 0, 0
